A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,F_x,F_y,G_x,G_y,H_x,H_y,K_x,K_y,L_x,L_y,M_x,M_y,P_0_x,P_0_y,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7-0.036495,-0.023044,0,0,0.057345,0.016612,0.013265,-0.002586,-0.011577,0.00022685,0.096181,0.0369,0.064754,0.037247,0.044102,0.013207,-0.069305,-0.10092,-0.084303,-0.10063,0.00022277,-0.10902,3.122,0.45157,-1.9155,3.1228,0.72535,-2.7189,0.44445
-0.036495,-0.023044,0,0,0.061139,0.0060454,0.013177,-0.0030017,-0.011564,0.00059069,0.10064,0.025004,0.069244,0.026417,0.047601,0.0041178,-0.069426,-0.10712,-0.084348,-0.10559,-0.00080896,-0.12096,3.0906,0.30933,-1.9495,3.0398,0.69364,-2.8292,0.30989
-0.036495,-0.023044,0,0,0.061479,0.0048802,0.013172,-0.0030261,-0.011563,0.00061208,0.10101,0.02377,0.069619,0.025237,0.047919,0.0031141,-0.069283,-0.10806,-0.084192,-0.1064,-0.00078748,-0.12249,3.0887,0.29451,-1.9512,3.0312,0.69217,-2.8411,0.29609
-0.036495,-0.023044,0,0,0.061835,0.0035992,0.013166,-0.0030504,-0.011562,0.00063346,0.1014,0.022426,0.070008,0.023943,0.048253,0.0020101,-0.069107,-0.10913,-0.083999,-0.10734,-0.0007499,-0.1242,3.0869,0.27835,-1.9528,3.0218,0.69087,-2.8541,0.28109
-0.036495,-0.023044,0,0,0.062202,0.0022034,0.01316,-0.0030748,-0.011561,0.00065485,0.10179,0.020975,0.070404,0.022536,0.0486,0.00080692,-0.068896,-0.11034,-0.08377,-0.1084,-0.00069619,-0.12611,3.085,0.26087,-1.9542,3.0117,0.6898,-2.8683,0.26496
-0.036495,-0.023044,0,0,0.062572,0.0007124,0.013155,-0.0030991,-0.01156,0.00067623,0.10218,0.01944,0.070796,0.021036,0.048949,-0.0004788,-0.068654,-0.11168,-0.083505,-0.10958,-0.00062833,-0.12819,3.0832,0.24235,-1.9553,3.0008,0.68902,-2.8834,0.24795
-0.036495,-0.023044,0,0,0.062929,-0.00082987,0.013149,-0.0031234,-0.011558,0.00069761,0.10256,0.017865,0.07117,0.019487,0.04929,-0.0018093,-0.068388,-0.11312,-0.083215,-0.11085,-0.00055086,-0.13038,3.0813,0.22333,-1.9561,2.9897,0.68856,-2.8989,0.23058
-0.036495,-0.023044,0,0,0.063259,-0.0023616,0.013143,-0.0031477,-0.011557,0.00071898,0.1029,0.016315,0.071509,0.017951,0.049606,-0.0031311,-0.068111,-0.11459,-0.082912,-0.11215,-0.00047021,-0.1326,3.0795,0.20455,-1.9566,2.9786,0.68843,-2.9143,0.21354
-0.036495,-0.023044,0,0,0.063551,-0.003823,0.013137,-0.0031721,-0.011556,0.00074036,0.10319,0.014846,0.071805,0.016488,0.049888,-0.0043927,-0.067839,-0.11603,-0.082614,-0.11344,-0.00039261,-0.13476,3.0776,0.18671,-1.9568,2.968,0.68858,-2.9289,0.19748
-0.036495,-0.023044,0,0,0.063801,-0.0051752,0.013131,-0.0031963,-0.011554,0.00076173,0.10344,0.013496,0.072054,0.015136,0.050132,-0.0055605,-0.067582,-0.11739,-0.08233,-0.11465,-0.00032218,-0.13678,3.0758,0.17027,-1.9567,2.9582,0.68894,-2.9424,0.18278
-0.036495,-0.023044,0,0,0.064012,-0.0064041,0.013125,-0.0032206,-0.011553,0.0007831,0.10365,0.012277,0.07226,0.013909,0.05034,-0.006622,-0.067345,-0.11865,-0.082068,-0.11578,-0.00026055,-0.13864,3.0739,0.15535,-1.9565,2.9493,0.68945,-2.9547,0.16956
-0.036495,-0.023044,0,0,0.064189,-0.0075127,0.013119,-0.0032449,-0.011551,0.00080446,0.10382,0.011182,0.072431,0.012804,0.050515,-0.0075799,-0.067129,-0.1198,-0.081828,-0.11682,-0.00020767,-0.14033,3.0721,0.14192,-1.9562,2.9412,0.69003,-2.9657,0.15774
-0.036495,-0.023044,0,0,0.064339,-0.0085123,0.013113,-0.0032692,-0.01155,0.00082582,0.10396,0.010199,0.072571,0.011808,0.050665,-0.0084439,-0.066933,-0.12086,-0.08161,-0.11776,-0.00016265,-0.14187,3.0702,0.12981,-1.9557,2.9339,0.69066,-2.9756,0.14718
-0.036495,-0.023044,0,0,0.064465,-0.0094167,0.013107,-0.0032934,-0.011548,0.00084718,0.10408,0.0093127,0.072688,0.010907,0.050792,-0.0092257,-0.066754,-0.12182,-0.081411,-0.11863,-0.00012437,-0.14328,3.0684,0.11886,-1.9553,2.9273,0.69132,-2.9846,0.1377
-0.036495,-0.023044,0,0,0.064572,-0.010239,0.013101,-0.0033176,-0.011547,0.00086854,0.10417,0.0085096,0.072786,0.010089,0.050902,-0.0099369,-0.066591,-0.12271,-0.081229,-0.11943,-9.1732e-05,-0.14456,3.0665,0.1089,-1.9548,2.9213,0.69198,-2.9927,0.12914
-0.036495,-0.023044,0,0,0.064665,-0.010992,0.013095,-0.0033419,-0.011545,0.0008899,0.10426,0.0077773,0.072868,0.0093404,0.050997,-0.010588,-0.066442,-0.12353,-0.081061,-0.12017,-6.3795e-05,-0.14575,3.0647,0.099776,-1.9543,2.9158,0.69265,-3.0002,0.12137
-0.036495,-0.023044,0,0,0.064745,-0.011684,0.013089,-0.0033661,-0.011543,0.00091125,0.10433,0.0071054,0.072938,0.0086524,0.05108,-0.011186,-0.066305,-0.12429,-0.080906,-0.12085,-3.976e-05,-0.14684,3.0628,0.091377,-1.9538,2.9107,0.6933,-3.007,0.11427
-0.036495,-0.023044,0,0,0.064815,-0.012324,0.013083,-0.0033903,-0.011542,0.0009326,0.10439,0.0064855,0.072997,0.0080164,0.051153,-0.01174,-0.066177,-0.12499,-0.080763,-0.12149,-1.8976e-05,-0.14786,3.061,0.083599,-1.9533,2.906,0.69394,-3.0133,0.10774
-0.036495,-0.023044,0,0,0.064876,-0.012919,0.013076,-0.0034145,-0.01154,0.00095394,0.10444,0.0059105,0.073048,0.0074254,0.051218,-0.012255,-0.066058,-0.12565,-0.080628,-0.12209,-9.1142e-07,-0.14881,3.0591,0.076357,-1.9527,2.9017,0.69458,-3.0192,0.10171
