theta,y3.122,-0.10902
2.6485,-0.20184
2.6467,-0.20199
2.6448,-0.20214
2.643,-0.2023
2.6411,-0.20245
2.6393,-0.2026
2.6374,-0.20275
2.6356,-0.2029
2.6337,-0.20305
2.6319,-0.2032
2.63,-0.20335
2.6282,-0.2035
2.6263,-0.20365
2.6245,-0.2038
2.6226,-0.20395
2.6208,-0.2041
2.6189,-0.20425
2.6171,-0.2044
2.6152,-0.20455
2.6134,-0.2047
2.6115,-0.20485
2.6097,-0.205
2.6078,-0.20515
2.606,-0.2053
2.6041,-0.20544
2.6023,-0.20559
2.6004,-0.20574
2.5986,-0.20589
2.5967,-0.20604
2.5949,-0.20619
2.593,-0.20633
2.5912,-0.20648
2.5893,-0.20663
2.5875,-0.20678
2.5856,-0.20692
2.5838,-0.20707
2.5819,-0.20722
2.5801,-0.20737
2.5782,-0.20751
2.5764,-0.20766
2.5745,-0.20781
2.5727,-0.20795
2.5708,-0.2081
2.569,-0.20824
2.5671,-0.20839
2.5653,-0.20854
2.5634,-0.20868
2.5616,-0.20883
2.5597,-0.20898
2.5579,-0.20912
2.556,-0.20927
2.5542,-0.20941
2.5523,-0.20956
2.5505,-0.2097
2.5486,-0.20985
2.5468,-0.20999
2.5449,-0.21014
2.5431,-0.21028
2.5412,-0.21043
2.5394,-0.21057
2.5375,-0.21072
2.5357,-0.21086
2.5338,-0.21101
2.532,-0.21115
2.5301,-0.21129
2.5283,-0.21144
2.5264,-0.21158
2.5246,-0.21173
2.5227,-0.21187
2.5209,-0.21201
2.5191,-0.21216
2.5172,-0.2123
2.5154,-0.21244
2.5135,-0.21259
2.5117,-0.21273
2.5098,-0.21287
2.508,-0.21302
2.5061,-0.21316
2.5043,-0.2133
2.5024,-0.21344
2.5006,-0.21359
2.4987,-0.21373
2.4969,-0.21387
2.495,-0.21401
2.4932,-0.21416
2.4913,-0.2143
2.4895,-0.21444
2.4876,-0.21458
2.4858,-0.21472
2.4839,-0.21486
2.4821,-0.21501
2.4802,-0.21515
2.4784,-0.21529
2.4765,-0.21543
2.4747,-0.21557
2.4728,-0.21571
2.471,-0.21585
2.4691,-0.216
2.4673,-0.21614
2.4654,-0.21628
2.4636,-0.21642
2.4617,-0.21656
2.4599,-0.2167
2.458,-0.21684
2.4562,-0.21698
2.4543,-0.21712
2.4525,-0.21726
2.4506,-0.2174
2.4488,-0.21754
2.4469,-0.21768
2.4451,-0.21782
2.4432,-0.21796
2.4414,-0.2181
2.4395,-0.21824
2.4377,-0.21838
2.4358,-0.21852
2.434,-0.21866
2.4321,-0.2188
2.4303,-0.21894
2.4284,-0.21908
2.4266,-0.21921
2.4247,-0.21935
2.4229,-0.21949
2.421,-0.21963
2.4192,-0.21977
2.4173,-0.21991
2.4155,-0.22005
2.4136,-0.22018
2.4118,-0.22032
2.4099,-0.22046
2.4081,-0.2206
2.4062,-0.22074
2.4044,-0.22088
2.4025,-0.22101
2.4007,-0.22115
2.3988,-0.22129
2.397,-0.22143
2.3951,-0.22156
2.3933,-0.2217
2.3914,-0.22184
2.3896,-0.22198
2.3877,-0.22211
2.3859,-0.22225
2.384,-0.22239
2.3822,-0.22253
2.3803,-0.22266
2.3785,-0.2228
2.3766,-0.22294
2.3748,-0.22307
2.3729,-0.22321
2.3711,-0.22335
2.3692,-0.22348
2.3674,-0.22362
2.3655,-0.22376
2.3637,-0.22389
2.3618,-0.22403
2.36,-0.22416
2.3581,-0.2243
2.3563,-0.22444
2.3544,-0.22457
2.3526,-0.22471
2.3507,-0.22484
2.3489,-0.22498
2.347,-0.22511
2.3452,-0.22525
2.3433,-0.22538
2.3415,-0.22552
2.3396,-0.22566
2.3378,-0.22579
2.3359,-0.22593
2.3341,-0.22606
2.3322,-0.2262
2.3304,-0.22633
2.3285,-0.22647
2.3267,-0.2266
2.3248,-0.22673
2.323,-0.22687
2.3211,-0.227
2.3193,-0.22714
2.3175,-0.22727
2.3156,-0.22741
2.3138,-0.22754
2.3119,-0.22767
2.3101,-0.22781
2.3082,-0.22794
2.3064,-0.22808
2.3045,-0.22821
2.3027,-0.22834
2.3008,-0.22848
2.299,-0.22861
2.2971,-0.22874
2.2953,-0.22888
2.2934,-0.22901
2.2916,-0.22914
2.2897,-0.22928
2.2879,-0.22941
2.286,-0.22954
2.2842,-0.22968
2.2823,-0.22981
2.2805,-0.22994
2.2786,-0.23007
2.2768,-0.23021
2.2749,-0.23034
2.2731,-0.23047
2.2712,-0.23061
2.2694,-0.23074
2.2675,-0.23087
2.2657,-0.231
2.2638,-0.23113
2.262,-0.23127
2.2601,-0.2314
2.2583,-0.23153
2.2564,-0.23166
2.2546,-0.23179
2.2527,-0.23193
2.2509,-0.23206
2.249,-0.23219
2.2472,-0.23232
2.2453,-0.23245
2.2435,-0.23258
2.2416,-0.23271
2.2398,-0.23284
2.2379,-0.23298
2.2361,-0.23311
2.2342,-0.23324
2.2324,-0.23337
2.2305,-0.2335
2.2287,-0.23363
2.2268,-0.23376
2.225,-0.23389
2.2231,-0.23402
2.2213,-0.23415
2.2194,-0.23428
2.2176,-0.23441
2.2157,-0.23454
2.2139,-0.23467
2.212,-0.2348
2.2102,-0.23493
2.2083,-0.23506
2.2065,-0.23519
2.2046,-0.23532
2.2028,-0.23545
2.2009,-0.23558
2.1991,-0.23571
2.1972,-0.23584
2.1954,-0.23597
2.1935,-0.2361
2.1917,-0.23623
2.1898,-0.23636
2.188,-0.23649
2.1861,-0.23662
2.1843,-0.23674
2.1824,-0.23687
2.1806,-0.237
2.1787,-0.23713
2.1769,-0.23726
2.175,-0.23739
2.1732,-0.23752
2.1713,-0.23765
2.1695,-0.23777
2.1676,-0.2379
2.1658,-0.23803
2.1639,-0.23816
2.1621,-0.23829
2.1602,-0.23841
2.1584,-0.23854
2.1565,-0.23867
2.1547,-0.2388
2.1528,-0.23893
2.151,-0.23905
2.1491,-0.23918
2.1473,-0.23931
